Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
468: regular customers,45674,44437.17934,42939.2128,41161.91007,39301.46506,37419.16846,35555.75534,33723.59603,31921.21436,30159.86782,28466.53804,26833.31092,25273.09764,23805.45473,22417.34637,21105.44853,19866.63984,18698.22286,17596.95964,16556.00797,15571.29324,14646.28855,13780.61972,12971.444,12215.5826,11503.34956,10816.42143,10152.32497,9511.405268,8891.635748,8293.323477,7714.132935,7153.142037,6608.348336,6078.139997,5563.784361
469: regular customers,45674,45532.93694,45146.30006,44377.03304,43261.94418,41866.27913,40280.47836,38603.18042,36891.17442,35187.9895,33526.26883,31898.47084,30321.55843,28821.11087,27384.04074,26008.62938,24693.27885,23436.81175,22237.31199,21088.21334,19986.18337,18937.4457,17943.4491,17002.44606,16112.15318,15270.35709,14474.92527,13723.81865,13015.09876,12346.83624,11717.14298,11124.07156,10561.08866,10022.66857,9506.792038,9011.18655
470: regular customers,45674,44437.17934,42939.2128,41161.91007,39301.46506,37419.16846,35555.75534,33723.59603,31921.21436,30159.86782,28466.53804,26833.31092,25273.09764,23805.45473,22417.34637,21105.44853,19866.63975,18698.21441,17596.91618,16555.88327,15571.02577,14645.8175,13779.8937,12970.42465,12214.24354,11474.55729,10688.9499,9853.273064,8967.039584,8028.154062,7035.624023,5982.185504,4857.106609,3646.527469,2343.20153,890.198071
471: regular customers,45674,45532.93694,45146.30006,44377.03304,43261.94418,41866.27913,40280.47836,38603.18042,36891.17442,35187.9895,33526.26883,31898.47084,30321.55843,28821.11087,27384.04074,26008.62938,24693.27885,23436.81175,22237.31678,21088.25185,19986.31164,18937.73742,17943.98211,17003.2947,16113.38364,15272.02441,14476.98831,13723.98994,13009.42786,12329.33408,11679.46798,11056.31341,10455.23594,9870.166437,9299.249014,8739.936459
472: regular customers,45674,44437.17934,42939.2128,41161.91007,39301.46506,37419.16846,35555.75534,33723.59603,31921.21436,30159.86782,28466.53804,26833.31092,25273.09764,23805.45473,22417.34637,21105.44853,19866.63984,18698.22286,17596.95964,16556.00888,15571.29876,14646.3049,13780.65453,12971.5052,12215.67826,11479.05163,10695.6478,9858.188579,8964.355755,8009.232784,6992.409251,5906.32894,4740.738009,3481.067864,2117.824348,580.790846
473: regular customers,45674,43967.28457,41154.5201,36779.84363,31408.87157,25678.81376,20353.81974,15836.0993,12180.75026,9284.235479,7055.66196,5352.362272,4076.967391,3145.16808,2463.303272,1967.232889,1608.236018,1349.727354,1164.074149,1029.695782,931.884022,862.672192,817.825941,788.849402,770.162546,756.138528,744.176585,733.238224,722.463606,711.416232,699.3772,678.995523,647.24089,611.320035,576.239041,548.328182
474: regular customers,45674,38784.69106,31684.7983,24790.22822,19017.43706,14361.4427,10735.41951,7966.22279,5877.986805,4333.499064,3221.306506,2424.417786,1863.843563,1478.725399,1212.9042,1029.96976,904.341176,821.315925,770.293075,738.286248,699.289869,659.250073,626.667622,598.659025,576.006689,558.290235,542.4597,527.887807,514.006891,500.601699,489.28292,480.674272,472.909981,464.283949,455.269752,447.735395
475: regular customers,45674,43967.28457,41154.5201,36779.84363,31408.87157,25678.81376,20353.81974,15836.0993,12180.75026,9284.235479,7055.66196,5352.362272,4076.967391,3145.181797,2463.44789,1967.646804,1608.972625,1350.75833,1165.335005,1030.85706,931.509833,859.257548,810.068247,775.55607,750.616194,729.197211,708.736144,688.764242,670.67474,653.272135,634.665702,604.688453,568.854735,536.638055,507.757998,484.090321
476: regular customers,45674,38784.69106,31684.7983,24790.22822,19017.43706,14361.4427,10735.41951,7966.22279,5877.986805,4333.499064,3221.306506,2424.417786,1863.843563,1478.753,1213.032873,1030.262878,904.821157,821.929946,770.99006,739.11993,701.405379,661.09973,627.241905,597.224159,572.583099,552.734479,534.746729,518.056568,502.241472,488.481281,477.941244,468.556931,459.390899,449.302705,439.92934,431.772678
477: regular customers,45674,43967.28457,41154.5201,36779.84363,31408.87157,25678.81376,20353.81974,15836.0993,12180.75026,9284.235479,7055.66196,5352.362272,4076.967391,3145.16808,2463.303272,1967.232889,1608.236018,1349.727354,1164.074149,1029.695782,931.884064,862.672517,817.826816,788.851001,769.143085,751.209145,731.443718,708.164369,680.983012,652.539726,620.236505,546.156728,456.409857,409.089342,379.011743,353.337517
478: regular customers,45674,38784.69106,31684.7983,24790.22822,19017.43706,14361.4427,10735.41951,7966.22279,5877.986805,4333.499064,3221.306506,2424.417786,1863.843563,1478.725399,1212.9042,1029.96976,904.341176,821.315925,770.293075,737.011283,632.864525,515.153987,449.274875,418.85627,399.822116,382.57031,365.656543,351.630609,339.5844,329.149615,319.81703,312.055209,305.174521,297.114881,287.364183,279.941929
479: regular customers,45674,43967.28457,41154.5201,36779.84363,31408.87157,25678.81376,20353.81974,15836.0993,12180.75026,9284.235479,7055.66196,5352.362272,4076.967391,3145.181797,2463.448074,1967.649167,1608.980479,1350.774164,1165.360263,1029.891748,924.031525,839.565476,773.077459,717.00811,666.036148,617.56058,568.987199,526.068125,486.955831,457.998476,428.362313,389.016331,352.779155,325.958969,307.471985,292.375327
480: regular customers,45674,38784.69106,31684.7983,24790.22822,19017.43706,14361.4427,10735.41951,7966.22279,5877.986805,4333.499064,3221.306506,2424.417786,1863.843563,1478.753,1213.033131,1030.264603,904.826079,821.938978,771.00373,737.817357,639.256131,519.372762,448.27617,415.170746,394.386714,373.770198,355.326003,340.378111,327.861277,317.057174,307.588026,299.417152,288.935518,277.368156,268.284146,260.003138
481: regular customers,45674,45518.57334,45081.1112,44198.99898,42940.24931,41357.45862,39613.20732,37827.07322,36024.80805,34220.84495,32448.05145,30700.23157,28994.96211,27357.84589,25777.29094,24252.75624,22784.0065,21364.62785,19978.58397,18623.53673,17274.98021,15946.03886,14648.31491,13380.43997,12136.91386,10910.32291,9698.01445,8485.548167,7266.346762,6033.157404,4777.408969,3488.974165,2155.998933,762.827019,272.206462,259.216401
482: regular customers,45674,44420.11156,42866.6241,41027.34435,39116.22533,37169.88786,35230.14616,33310.52076,31410.86087,29543.65926,27736.76936,25983.73512,24298.43359,22700.89595,21178.19208,19699.9787,18250.05378,16825.32153,15433.10762,14080.64308,12755.62202,11468.92847,10213.30948,8980.003341,7762.481306,6554.030168,5347.62415,4135.466591,2909.271627,1659.136756,406.499771,279.475192,269.048304,262.201982,256.108663,250.568874
483: regular customers,45674,45518.57334,45081.1112,44198.99898,42940.24931,41357.45862,39613.20732,37827.07322,36024.80805,34220.84495,32448.05145,30700.23157,28994.97269,27357.98335,25777.79757,24253.72072,22784.28489,21363.15933,19974.2804,18616.16037,17265.7798,15933.55359,14631.75078,13358.93694,12110.09787,10876.08712,9655.881326,8434.338258,7204.187857,5957.645407,4685.350709,3376.106438,2016.431993,587.903581,266.403956,256.69191
484: regular customers,45674,44420.11156,42866.6241,41027.34435,39116.22533,37169.88786,35230.14616,33310.52076,31410.86087,29543.65926,27736.76936,25983.73512,24298.48258,22701.18431,21179.01368,19701.06563,18250.13822,16824.11048,15429.51626,14074.81273,12747.51077,11457.88621,10199.43667,8962.684557,7740.840956,6526.86188,5313.303939,4091.848771,2853.54042,1587.378833,350.649095,276.66378,267.157689,260.487814,254.534536,249.140137
485: regular customers,45674,45518.57334,45081.1112,44198.99898,42940.24931,41357.45862,39613.20732,37827.07322,36024.80805,34220.84495,32448.05145,30700.23157,28994.96211,27357.84589,25777.29094,24252.75636,22784.01554,21363.33975,19968.84202,18592.15583,17131.42969,15510.94212,13743.87616,11803.95136,9608.96029,7077.722926,3980.68626,0,183.151944,191.153566,183.525576,176.617798,170.75502,165.838402,161.867629,159.004625
486: regular customers,45674,44420.11156,42866.6241,41027.34435,39116.22533,37169.88786,35230.14616,33310.52076,31410.86087,29543.65926,27736.76936,25983.73512,24298.43359,22700.89595,21178.19208,19659.08733,18046.65621,16329.34643,14505.66172,12540.02594,10357.70903,7931.764553,5118.284004,1722.628559,114.955881,203.49769,198.764531,191.951476,184.998252,178.840826,173.397189,168.660532,164.634992,161.328334,158.864145,157.593519
487: regular customers,45674,45518.57334,45081.1112,44198.99898,42940.24931,41357.45862,39613.20732,37827.07322,36024.80805,34220.84495,32448.05145,30700.23157,28994.97269,27357.98705,25777.82949,24253.0199,22777.27143,21340.57624,19922.4608,18516.10027,17029.74811,15375.29486,13563.04053,11562.47073,9288.232462,6640.70178,3364.160028,180.989851,195.887824,187.815386,180.28577,174.038745,169.098458,165.605351,164.16745,166.763223
488: regular customers,45674,44420.11156,42866.6241,41027.34435,39116.22533,37169.88786,35230.14616,33310.52076,31410.86087,29543.65926,27736.76936,25983.73512,24298.48313,22701.19657,21178.8094,19657.15463,18034.63911,16302.74338,14461.0528,12475.72643,10266.33686,7806.615898,4945.58222,1470.693483,115.158378,201.930025,197.432508,190.044315,183.290653,177.430059,172.405654,168.306117,165.317075,163.847758,165.109649,173.111455
489: regular customers,45674,43898.16737,40840.24931,35958.85511,30082.54122,23878.48178,18467.97292,14047.63001,10500.69894,7730.039738,5640.84729,4089.475596,2965.68988,2162.233221,1589.786704,1158.425052,812.58476,576.148875,469.326834,430.506561,408.269028,393.448956,377.16342,362.020055,349.054569,338.109397,328.893279,321.294022,315.133824,310.156254,306.2663,303.570748,302.1789,302.14623,303.641997,306.968194
490: regular customers,45674,38703.79066,31377.08152,24338.87243,18479.88504,13747.28283,10068.69157,7278.739351,5202.928734,3698.228669,2642.347082,1868.240178,1280.316874,854.258477,579.078411,467.995691,433.446515,417.204533,402.822631,387.109068,370.656999,357.47583,346.671315,337.35747,329.181659,322.030201,315.804923,310.55395,306.224772,302.687778,299.932072,297.624179,296.328925,296.66787,298.920425,302.992339
491: regular customers,45674,43898.16737,40840.24931,35958.85511,30082.54122,23878.48178,18467.97292,14047.63001,10500.69894,7730.039738,5641.249823,4090.818866,2964.888317,2155.763417,1574.796122,1138.122904,785.154985,549.67544,453.910679,420.943767,400.481566,384.775988,369.946294,356.667947,345.497044,336.333747,328.923646,323.227192,319.1395,316.484086,315.290941,315.866638,318.582237,323.788961,331.995181,343.822253
492: regular customers,45674,38703.79066,31377.08152,24338.87243,18479.88504,13747.28283,10068.69157,7278.739351,5202.928734,3698.273244,2642.904302,1871.032433,1282.563975,854.246561,576.388654,465.371444,430.829281,414.257449,400.486282,384.424191,368.267556,355.639338,345.495561,336.954246,329.661864,323.518679,318.44673,314.549161,311.827416,310.209914,309.790456,310.90143,313.919452,319.193769,327.206275,338.518908
493: regular customers,45674,43898.16737,40840.24931,35958.85511,30082.54122,23878.48178,18467.97292,14047.63001,10500.69894,7730.039738,5640.84729,4089.475596,2964.417702,2147.633483,1539.324031,927.823257,383.317839,313.259083,288.114558,263.839053,246.668286,236.412323,228.275985,222.06864,217.486606,214.376867,212.762263,213.189355,216.701012,225.856652,246.264935,287.534907,352.292521,423.47758,462.495418,473.543807
494: regular customers,45674,38703.79066,31377.08152,24338.87243,18479.88504,13747.28283,10068.69157,7278.739351,5202.928734,3698.228669,2642.347082,1732.911054,813.624408,351.202963,309.209842,289.678541,270.100037,256.935251,244.633104,233.863854,226.167637,220.73087,216.521389,213.199215,210.666943,209.006357,208.382418,209.379109,212.997652,221.590967,240.372652,277.529755,334.805325,391.921378,425.861605,434.276679
495: regular customers,45674,43898.16737,40840.24931,35958.85511,30082.54122,23878.48178,18467.97292,14047.63001,10500.69894,7730.039738,5641.251778,4088.795334,2943.568846,2088.465749,1424.193244,772.564536,347.051269,299.761153,275.075919,254.445885,240.251138,231.796099,226.223692,222.692345,221.292611,222.86503,229.650225,247.142615,288.502483,364.836157,478.290081,576.245598,637.006875,668.028764,682.113958,689.756732
496: regular customers,45674,38703.79066,31377.08152,24338.87243,18479.88504,13747.28283,10068.69157,7278.739351,5202.928734,3698.273244,2642.90807,1739.611692,813.021271,347.953125,306.670736,287.177695,266.814679,253.710721,242.621077,232.533636,225.574345,220.978585,217.870598,216.110414,215.95749,218.29654,225.113876,241.607975,278.240141,347.911743,452.079822,538.004504,588.41742,607.812578,615.603254,621.263793
497: regular customers,45674,45514.3695,45061.49288,44144.74107,42847.58566,41214.87511,39436.54775,37628.45929,35801.82575,33971.5572,32170.84194,30394.03989,28659.07927,26991.73519,25380.95882,23826.71355,22316.62357,20841.17713,19401.50193,17969.41088,16551.55436,15163.23015,13806.37028,12471.49323,11158.45348,9852.628479,8544.502032,7226.18376,5888.973899,4521.992167,3111.430756,1639.851281,271.910868,251.844359,244.609945,238.339304
498: regular customers,45674,44415.02519,42845.08127,40989.44166,39064.01667,37099.97483,35139.61527,33196.97779,31272.47271,29379.1168,27545.16619,25764.69921,24051.97162,22426.89001,20849.36638,19298.78177,17770.31302,16283.4783,14846.05874,13441.34075,12066.74388,10718.3837,9393.130037,8084.45728,6784.684794,5485.53951,4177.545887,2849.970022,1490.361962,300.202102,264.557285,256.079445,249.387176,243.310629,237.731559,232.586361
499: regular customers,45674,45514.3695,45061.49288,44144.74107,42847.58566,41214.87511,39436.54775,37628.45929,35801.82575,33971.5572,32170.84194,30394.03994,28659.13667,26992.03922,25381.5864,23826.38737,22314.19507,20835.66674,19392.72924,17957.45113,16535.25972,15141.5235,13778.13403,12435.53088,11112.72133,9795.651765,8473.811388,7138.657089,5780.632497,4387.495586,2943.400419,1427.528863,272.196674,248.31683,241.239276,235.113642
500: regular customers,45674,44415.02519,42845.08127,40989.44166,39064.01667,37099.97483,35139.61527,33196.97779,31272.47271,29379.1168,27545.16619,25764.70636,24052.10254,22427.40647,20849.99088,19297.99449,17767.48168,16277.91836,14837.60866,13429.50498,12050.8449,10697.80967,9366.729508,8050.720114,6741.628202,5430.544919,4107.121035,2759.422256,1373.175886,292.462722,261.381188,253.273217,246.65906,240.644556,235.120094,230.019167
501: regular customers,45674,45514.3695,45061.49288,44144.74107,42847.58566,41214.87511,39436.54775,37628.45929,35801.82575,33971.5572,32170.84194,30394.03989,28659.07927,26991.73519,25380.95883,23826.72091,22314.31743,20828.41574,19365.05935,17798.88699,16046.03233,14129.84687,12016.39634,9620.876278,6804.711381,3292.458108,54.987733,182.418115,177.92043,169.99465,162.863298,156.421204,150.48061,144.740771,138.625944,129.819589
502: regular customers,45674,44415.02519,42845.08127,40989.44166,39064.01667,37099.97483,35139.61527,33196.97779,31272.47271,29379.1168,27545.16619,25764.69921,24051.97162,22426.89001,20811.2111,19101.93191,17283.53791,15365.77052,13322.53746,11071.69117,8526.206453,5552.277319,1944.921148,112.352186,194.622612,189.180211,181.284167,174.196242,167.83496,162.021866,156.625839,151.56339,146.672036,141.584735,135.233485,118.156213
503: regular customers,45674,45514.3695,45061.49288,44144.74107,42847.58566,41214.87511,39436.54775,37628.45929,35801.82575,33971.5572,32170.84194,30394.03994,28659.13787,26992.05766,25380.97187,23819.12655,22289.86298,20780.17948,19287.31551,17690.91865,15897.53014,13926.52667,11739.12888,9236.768114,6260.539169,2475.308664,172.007039,181.001353,172.343285,164.423762,157.232719,150.522421,143.793761,135.267271,37.033195,37.033195
504: regular customers,45674,44415.02519,42845.08127,40989.44166,39064.01667,37099.97483,35139.61527,33196.97779,31272.47271,29379.1168,27545.16619,25764.70636,24052.10746,22427.32371,20809.086,19088.69535,17253.93214,15316.48509,13249.72598,10965.7906,8375.998615,5334.769716,1611.380738,112.37056,192.007233,185.87034,177.877237,170.708024,164.233134,158.239369,152.530599,146.853197,140.402881,127.758853,8.170371,8.170371
505: regular customers,45674,43877.52069,40747.19435,35722.30619,29700.59127,23432.62393,18039.65882,13642.03828,10125.39296,7392.339987,5345.018683,3836.841211,2737.518929,1959.943467,1379.424741,929.653503,603.629164,458.079942,415.201179,393.366305,370.559526,350.866468,334.80203,321.260317,309.573849,299.366703,287.908169,275.959861,264.95768,254.559039,244.303292,233.577922,220.889963,200.536693,69.639777,69.643709
506: regular customers,45674,38682.44932,31299.50166,24225.31167,18342.85486,13592.27341,9904.491437,7115.114512,5048.744878,3559.758609,2507.98039,1706.538079,1109.501544,695.500773,485.848806,428.711738,408.484548,392.223862,374.143002,356.139877,340.588916,328.192752,317.67822,308.322081,299.830705,290.189877,279.68865,269.825618,260.528947,251.447733,242.204351,232.247129,220.121963,200.076897,69.404183,69.407899
