Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
458: customers with PV,1674,8651.823201,15833.09909,22864.71873,28833.0486,33715.2702,37596.24141,40645.61253,43035.12733,44897.44211,46339.10108,47473.26949,48375.88395,49105.75493,49717.95877,50248.23068,50722.00164,51157.19368,51562.69498,51948.95457,52323.46727,52690.83523,53054.72552,53417.65247,53781.13104,54146.02188,54495.65925,54806.69618,55085.5992,55323.87094,55511.05347,55645.08155,55735.47199,55788.21135,55803.00188,55793.41309
459: customers with PV,1674,3458.313106,6321.205289,10678.68536,16045.47249,21788.60686,27267.27137,32052.13065,36018.5617,39244.40107,41815.83229,43872.62984,45508.19193,46803.20687,47849.92962,48671.60885,49259.69171,49683.35271,49965.7819,50114.07531,50178.21578,50186.6134,50158.76176,50104.61295,50027.14577,49929.48001,49805.66527,49656.89421,49490.50266,49305.89136,49099.41047,48870.34055,48623.45372,48359.46364,48075.30999,47771.29227
460: customers with PV,1674,8651.823201,15833.09909,22864.71873,28833.0486,33715.2702,37596.24141,40645.61253,43035.12733,44897.44211,46339.10108,47473.26949,48375.88395,49105.75493,49715.40225,50159.33593,50455.73946,50656.75572,50766.04702,50784.53864,50749.48175,50682.833,50600.21444,50505.94982,50400.77669,50282.39959,50142.05857,49981.63096,49813.74874,49633.95376,49433.98074,49209.69863,48965.34488,48700.33249,48413.71554,48105.28986
461: customers with PV,1674,3458.313106,6321.205289,10678.68536,16045.47249,21788.60686,27267.27137,32052.13065,36018.5617,39244.40107,41815.83229,43872.62984,45508.19193,46803.20687,47849.92962,48711.10448,49434.72738,50057.07424,50605.63525,51102.09188,51561.46906,51992.78811,52403.93275,52800.15493,53185.12,53563.89968,53929.07046,54245.82367,54522.3796,54756.81203,54941.72032,55074.567,55164.19796,55216.70711,55232.63751,55219.30439
462: customers with PV,1674,8651.823201,15833.09909,22864.71873,28833.0486,33715.2702,37596.24141,40645.61253,43035.12733,44897.44211,46339.10108,47473.26949,48375.88395,49105.75493,49717.95877,50248.23068,50722.00164,51157.19368,51562.69498,51948.95457,52323.46727,52690.83523,53054.72552,53417.65247,53781.13104,54146.02188,54500.77977,54853.89209,55188.33368,55470.06052,55677.50113,55808.91522,55888.28176,55924.61958,55923.46298,55900.22063
463: customers with PV,1674,3458.313106,6321.205289,10678.68536,16045.47249,21788.60686,27267.27137,32052.13065,36018.5617,39244.40107,41815.83229,43872.62984,45508.19193,46803.20687,47849.92962,48671.60885,49259.69171,49682.99305,49963.31219,50106.46169,50161.32375,50156.79749,50112.59606,50038.63215,49937.38582,49811.35274,49653.02201,49462.50672,49247.5547,49006.05184,48731.95525,48422.44524,48080.90789,47707.57006,47296.05896,46844.44605
464: customers with PV,1674,8651.823201,15833.09909,22864.71873,28833.0486,33715.2702,37596.24141,40645.61253,43035.12733,44897.44211,46339.10108,47473.26949,48375.88395,49105.75493,49715.40225,50159.33593,50455.68823,50655.78662,50762.60549,50775.68224,50731.29313,50651.87756,50553.30775,50439.71021,50311.31677,50165.15343,49990.7645,49793.85417,49613.3604,49423.55524,49195.57678,48914.19739,48580.24025,48203.6689,47789.26633,47337.1466
465: customers with PV,1674,2097.177465,2766.825723,3820.27351,5221.199907,6904.747538,8781.001898,10751.45625,12759.34758,14761.36993,16725.09058,18657.76839,20542.60906,22354.45134,24106.24777,25799.67525,27436.42958,29017.78019,30545.55038,32026.08297,33462.67453,34849.25925,36184.41949,37469.86715,38707.82375,39900.43286,41046.20412,42137.88602,43177.80626,44166.46935,45103.78359,45994.82636,46843.91918,47655.30576,48430.45025,49167.68086
466: customers with PV,1674,3193.342479,4975.779268,7039.780017,9189.458945,11363.62637,13521.83951,15651.6898,17754.57603,19819.41591,21819.40737,23762.15236,25634.88196,27418.43942,29125.70807,30759.95398,32324.38307,33821.78144,35255.30186,36631.57231,37954.63814,39221.17807,40431.5846,41588.64973,42694.70896,43749.0558,44761.06501,45731.97358,46664.05317,47560.99035,48424.60108,49258.95294,50065.1727,50841.71953,51589.49777,52309.12667
467: customers with PV,1674,2097.177465,2766.825723,3820.27351,5221.199907,6904.747538,8781.001898,10751.45625,12759.34758,14761.36993,16725.09058,18657.76839,20542.60906,22354.45134,24106.24777,25799.67525,27436.42958,29017.65572,30537.84017,31996.51093,33396.4981,34734.75997,36013.32321,37234.3023,38401.46964,39515.95873,40576.87706,41585.84322,42545.50792,43455.90373,44315.88478,45125.23239,45885.53526,46595.59052,47255.56467,47871.61774
468: customers with PV,1674,3193.342479,4975.779268,7039.780017,9189.458945,11363.62637,13521.83951,15651.6898,17754.57603,19819.41591,21819.40737,23762.15236,25634.88196,27418.43942,29125.70807,30759.95398,32323.35705,33810.4194,35220.5166,36555.48204,37822.33796,39023.26835,40161.1727,41239.27464,42257.82513,43224.32391,44151.73678,45040.9461,45892.10952,46705.06697,47476.59464,48203.43679,48887.21671,49536.13625,50149.14638,50720.81079
469: customers with PV,1674,2097.177465,2766.825723,3820.27351,5221.199907,6904.747538,8781.001898,10751.45625,12759.34758,14761.36993,16725.09058,18657.76839,20542.60906,22354.45134,24106.24777,25799.67525,27436.42958,29017.78019,30545.55038,32026.08297,33462.67453,34849.25925,36184.41949,37469.86715,38707.82375,39900.43286,41046.20412,42137.88602,43177.7581,44164.98566,45098.52952,45982.44016,46820.66771,47617.60626,48374.03185,49086.22729
470: customers with PV,1674,3193.342479,4975.779268,7039.780017,9189.458945,11363.62637,13521.83951,15651.6898,17754.57603,19819.41591,21819.40737,23762.15236,25634.88196,27418.43942,29125.70807,30759.95398,32324.38307,33821.78144,35255.30186,36631.57231,37954.63814,39221.17807,40431.5846,41588.64973,42694.70896,43775.57216,44885.02342,46024.77644,47196.66785,48404.54263,49646.90581,50927.79639,52246.57691,53612.58172,55022.94015,56516.65916
471: customers with PV,1674,2097.177465,2766.825723,3820.27351,5221.199907,6904.747538,8781.001898,10751.45625,12759.34758,14761.36993,16725.09058,18657.76839,20542.60906,22354.45134,24106.24777,25799.67525,27436.42958,29017.65572,30537.84017,31996.38033,33394.78287,34729.76076,36002.78308,37215.73015,38372.36931,39473.20289,40515.98736,41502.01562,42434.02292,43310.70663,44128.78996,44886.48703,45584.06903,46218.87589,46788.93228,47297.87701
472: customers with PV,1674,3193.342479,4975.779268,7039.780017,9189.458945,11363.62637,13521.83951,15651.6898,17754.57603,19819.41591,21819.40737,23762.15236,25634.88196,27418.43942,29125.70807,30759.95398,32323.35705,33810.4194,35220.42314,36553.80111,37816.71485,39011.1816,40140.31271,41207.13823,42210.77905,43181.65004,44177.51791,45200.19222,46248.24876,47318.89346,48401.34549,49489.88004,50595.00996,51713.44853,52835.35247,54003.60865
473: customers with PV,1674,3482.804329,6408.854154,10914.43382,16440.78557,22354.5975,27892.24478,32648.50622,36563.90299,39738.10024,42258.57058,44264.69658,45851.67362,47102.35138,48108.84088,48934.22069,49626.58032,50222.08163,50728.14006,51078.01714,51287.87913,51393.22138,51418.49888,51392.60438,51323.24435,51225.11689,51096.19771,50924.05983,50713.76674,50463.95158,50167.93445,49820.01976,49425.69339,48975.10201,48459.88725,47860.25726
474: customers with PV,1674,8675.578737,15922.77749,23000.70103,28989.66823,33888.98515,37780.26645,40831.81205,43215.50507,45065.68202,46491.55121,47607.96348,48492.74844,49206.23131,49803.77477,50321.31469,50784.25777,51207.27349,51563.85367,51791.74743,51923.7598,51981.40427,51981.10703,51940.61793,51863.4199,51758.90359,51622.5091,51442.48006,51224.66223,50967.67501,50661.79626,50295.08077,49872.16955,49393.48088,48853.75681,48236.948
475: customers with PV,1674,3482.804329,6408.854154,10914.43382,16440.78557,22354.5975,27892.24478,32648.50622,36563.90299,39738.10024,42258.57058,44264.69658,45851.67362,47043.06143,47820.58732,48279.50761,48543.96355,48680.55986,48698.13384,48602.63232,48412.43424,48140.92032,47796.61186,47384.24398,46903.67193,46340.27453,45700.59292,45015.40456,44284.14861,43483.48192,42606.4474,41661.85972,40653.84242,39581.06736,38445.56077,37247.88028
476: customers with PV,1674,8675.578737,15922.77749,23000.70103,28989.66823,33888.98515,37780.26645,40831.81205,43215.50507,45065.68202,46491.55121,47607.96348,48485.49236,49066.00962,49369.25343,49484.33396,49498.22457,49441.0988,49306.2981,49093.13919,48825.04646,48505.69451,48130.08229,47697.50112,47199.4112,46618.07081,45966.86932,45273.65065,44533.52718,43724.39487,42839.3729,41880.00488,40856.53259,39776.24887,38638.6685,37443.94308
477: customers with PV,1674,3482.804329,6408.854154,10914.43382,16440.78557,22354.5975,27892.24478,32648.50622,36563.90299,39738.10024,42258.57058,44264.69658,45851.67362,47102.35138,48108.84088,48934.22069,49626.58032,50222.08163,50728.14006,51078.01714,51286.81455,51388.76305,51407.71455,51371.33941,51286.45165,51166.29127,51005.58421,50786.78601,50511.26588,50172.34507,49758.96634,49290.57906,48755.14655,48107.73562,47358.63693,46500.93664
478: customers with PV,1674,8675.578737,15922.77749,23000.70103,28989.66823,33888.98515,37780.26645,40831.81205,43215.50507,45065.68202,46491.55121,47607.96348,48492.74844,49206.23131,49803.77477,50321.31469,50784.25777,51207.27349,51563.85367,51793.02239,51987.96123,52115.60865,52138.84196,52086.75159,51988.98228,51861.20579,51691.9895,51465.84839,51189.31558,50860.28511,50465.33829,49989.72861,49434.56622,48800.67632,48076.86569,47245.99031
479: customers with PV,1674,3482.804329,6408.854154,10914.43382,16440.78557,22354.5975,27892.24478,32648.50622,36563.90299,39738.10024,42258.57058,44264.69658,45851.67362,47043.06143,47819.37875,48272.36363,48525.28625,48645.2856,48638.4584,48507.79913,48269.70996,47933.05384,47501.75655,46974.77726,46346.93599,45595.12468,44724.91581,43760.21582,42696.69363,41508.5477,40194.1643,38771.17997,37235.56366,35579.13993,33791.39335,31861.97329
480: customers with PV,1674,8675.578737,15922.77749,23000.70103,28989.66823,33888.98515,37780.26645,40831.81205,43215.50507,45065.68202,46491.55121,47607.96348,48485.49236,49065.97174,49367.12889,49475.4343,49477.63016,49403.69923,49244.3657,48996.44083,48734.52266,48417.59269,47981.00189,47435.11061,46794.20133,46049.61568,45212.85404,44303.00643,43304.92198,42199.41049,40973.22444,39619.05915,38143.90523,36546.83512,34816.29647,32942.44111
481: customers with PV,1674,2111.4609,2831.645954,3997.471985,5541.430888,7411.298263,9445.002284,11523.01677,13619.51653,15720.23588,17792.46987,19842.06021,21851.53497,23795.658,25685.37717,27502.78864,29241.77886,30912.33632,32507.96104,34019.47438,35454.08873,36820.88792,38102.20746,39291.7049,40385.57891,41380.43175,42267.31376,43048.26341,43717.38904,44263.81284,44672.93637,44927.99689,45009.41887,44889.99409,43900.75653,42488.77335
482: customers with PV,1674,3210.329123,5047.999873,7173.476251,9373.063993,11610.20399,13843.34274,16058.87742,18256.82818,20424.8225,22535.12687,24593.79972,26587.02985,28495.12302,30317.32797,32043.75043,33707.29477,35304.00112,36821.20791,38251.99026,39599.47351,40844.62725,41987.56332,43027.46127,43959.02522,44775.01338,45466.75587,46024.53708,46437.77589,46689.17507,46728.65825,45719.68452,44543.26728,43291.45813,41966.83144,40570.05172
483: customers with PV,1674,2111.4609,2831.645954,3997.471985,5541.430888,7411.298263,9445.002284,11523.01677,13619.51653,15720.23588,17792.46987,19842.06021,21842.78357,23755.06992,25596.64112,27364.44777,29052.66321,30654.31773,32167.09769,33578.4519,34899.50105,36141.04676,37291.11334,38343.14554,39292.47907,40136.95086,40865.31561,41479.51866,41973.29768,42334.83533,42548.274,42595.02059,42452.82988,42090.35352,40787.96608,39209.6237
484: customers with PV,1674,3210.329123,5047.999873,7173.476251,9373.063993,11610.20399,13843.34274,16058.87742,18256.82818,20424.8225,22535.12687,24592.50237,26559.90467,28419.26826,30184.20706,31855.86923,33443.95329,34949.30665,36356.81677,37663.97097,38876.32231,39979.99009,40974.02232,41857.84988,42625.79607,43270.09943,43781.38561,44148.96186,44360.88266,44397.96161,44182.29377,42957.12728,41612.04634,40194.80916,38707.66832,37151.6443
485: customers with PV,1674,2111.4609,2831.645954,3997.471985,5541.430888,7411.298263,9445.002284,11523.01677,13619.51653,15720.23588,17792.46987,19842.06021,21851.53497,23795.658,25685.37717,27502.42667,29237.65803,30899.69329,32479.51044,33963.92979,35428.59618,36958.52677,38512.4721,40075.97658,41669.78368,43277.92383,44965.86965,46780.67047,44903.57035,42899.54461,40602.36968,37963.11898,34948.41077,31524.79302,27661.31244,23342.51035
486: customers with PV,1674,3210.329123,5047.999873,7173.476251,9373.063993,11610.20399,13843.34274,16058.87742,18256.82818,20424.8225,22535.12687,24593.79972,26587.02985,28495.12302,30317.26721,32081.6794,33897.54649,35758.76925,37650.84363,39591.61984,41615.34738,43703.68485,45924.74056,48336.76495,48886.17072,47647.97299,46289.95703,44708.57525,42879.46494,40771.38742,38348.26906,35574.11352,32418.03776,28851.33105,24852.79464,20427.65452
487: customers with PV,1674,2111.4609,2831.645954,3997.471985,5541.430888,7411.298263,9445.002284,11523.01677,13619.51653,15720.23588,17792.46987,19842.06021,21842.74971,23752.8506,25587.70528,27342.54029,29010.09153,30582.10684,32052.29215,33400.54698,34691.66056,36013.9833,37325.69451,38601.26671,39841.44304,41010.4859,42129.83057,42423.78853,40077.09816,37406.14358,34353.0655,30878.78888,26956.90203,22578.17139,17776.25639,12702.85508
488: customers with PV,1674,3210.329123,5047.999873,7173.476251,9373.063993,11610.20399,13843.34274,16058.87742,18256.82818,20424.8225,22535.12687,24592.50237,26559.14303,28413.99056,30168.82273,31861.37932,33577.45279,35312.63233,37045.53522,38787.24812,40573.11266,42370.85516,44229.95415,46179.28057,45963.58579,44280.62489,42416.79196,40270.33538,37810.32132,35000.73275,31802.07474,28180.76347,24121.54023,19638.78789,14819.21518,9944.68781
489: customers with PV,1674,3551.907615,6723.435826,11737.55716,17773.26089,24167.19027,29797.34755,34462.31427,38273.8604,41325.03448,43707.02694,45450.37662,46469.68193,46963.44868,46926.20561,46442.64915,45571.3076,44344.29994,42777.39203,40946.09641,38938.97627,36816.11366,34616.97357,32365.06509,30081.58927,27787.19963,25503.85867,23255.25016,21068.59064,18960.4466,16943.58537,15033.33834,13248.18556,11602.49592,10106.44473,8768.641057
490: customers with PV,1674,8756.450825,16230.89893,23453.59416,29529.89834,34506.72597,38451.02024,41523.02914,43892.97434,45700.75217,47066.21985,47893.97069,48284.82917,48296.3511,47862.17369,46978.43434,45757.57475,44312.54218,42671.44697,40835.77664,38840.34374,36732.76067,34546.12782,32306.52799,30035.72707,27753.87737,25482.44095,23244.72959,21067.71446,18967.81626,16957.74081,15052.94372,13271.6083,11628.13821,10133.03767,8795.386655
491: customers with PV,1674,3551.907615,6723.435826,11737.55716,17773.26089,24167.19027,29797.34755,34462.31427,38273.8604,41318.29077,43445.16474,44789.63558,45380.94203,45319.53695,44665.03629,43536.08261,42065.86661,40291.0791,38246.10208,36025.40729,33713.14888,31364.79068,29012.78738,26680.40315,24386.29248,22147.33027,19980.87103,17905.17416,15940.96711,14099.65797,12389.45385,10820.7813,9406.565333,8155.716166,7072.357748,6156.922294
492: customers with PV,1674,8756.450825,16230.89893,23453.59416,29529.89834,34506.72597,38451.02024,41523.02914,43892.97434,45599.0773,46566.44401,46998.49671,46879.96773,46277.90079,45199.84806,43681.41164,41890.05002,39941.43811,37866.63728,35674.13508,33398.82212,31086.84797,28769.25877,26469.51071,24206.32407,21996.26926,19856.40323,17804.80451,15862.12347,14039.79112,12346.09522,10791.56911,9389.260721,8148.209447,7072.668343,6163.211743
493: customers with PV,1674,3551.907615,6723.435826,11737.55716,17773.26089,24167.19027,29797.34755,34462.31427,38273.8604,41325.03448,43707.02694,45449.94828,46460.52818,46928.36252,46832.19244,46343.55651,45379.21971,43724.89375,41760.77299,39502.63974,36972.17138,34215.13134,31265.24538,28151.33675,24905.18549,21569.35358,18208.13422,14920.22711,11856.81197,9207.569174,7182.074112,5889.575157,5147.195056,4733.352965,4465.13351,4246.854913
494: customers with PV,1674,8756.450825,16230.89893,23453.59416,29529.89834,34506.72597,38451.02024,41523.02914,43892.97434,45700.75217,47066.21985,48026.32343,48722.31335,48700.64758,47949.65682,46857.84307,45454.36308,43774.32585,41820.48285,39573.4057,37055.98533,34314.91437,31380.09175,28278.93205,25042.38578,21712.07472,18351.19591,15057.03914,11979.08321,9305.763526,7248.432382,5926.949852,5172.680195,4758.176221,4484.557882,4264.326795
495: customers with PV,1674,3551.907615,6723.435826,11737.55716,17773.26089,24167.19027,29797.34755,34462.31427,38273.8604,41318.29077,43442.33441,44770.38817,45319.79003,45172.49539,44353.73639,43017.345,41114.33794,38712.99486,36066.19338,33175.39403,30076.14578,26829.30436,23484.43533,20098.40739,16745.63708,13533.43414,10620.20801,8217.634842,6521.980316,5509.720297,4939.379035,4602.731129,4355.636347,4142.325901,3944.766208,3759.119883
496: customers with PV,1674,8756.450825,16230.89893,23453.59416,29529.89834,34506.72597,38451.02024,41523.02914,43892.97434,45598.87349,46560.18238,47094.70323,47216.55158,46479.53911,44982.37916,43128.91127,40990.08698,38606.02938,35985.88703,33121.87432,30048.0094,26824.5188,23500.59007,20131.94545,16791.97646,13586.78951,10673.65314,8263.904448,6557.603754,5537.770729,4958.242364,4621.147533,4374.622651,4163.656303,3965.785782,3779.582683
